date,state,cases_new,cases_recovered,cases_active,daily_full,FIXED,FIXED2,New_Infections,E= NewCt+1 / delta,dE = NewInf-NewC,S,S/N,S/N * I,beta=New_inf/IS,gamma=Rt+1/I_t,v_t = V/S,,,,,,,,,,
21/10/2021,W.P. Labuan,2,1,35,85,,,3,10,1,91783,0.916913087,32.09195804,9.3388E-07,0.028571429,0.000926097,,,,,,,,,,
22/10/2021,W.P. Labuan,2,1,36,37,,,3.8,15,1.8,91781,0.916893107,33.00815185,1.15008E-06,0,0.000403134,,,,,,,,,,
23/10/2021,W.P. Labuan,3,0,39,33,,,5.6,35,2.6,91778,0.916863137,35.75766234,1.56453E-06,0.051282051,0.000359563,,,,,,,,,,
24/10/2021,W.P. Labuan,7,2,44,3,,,6.4,0,-0.6,91771,0.916793207,40.3389011,1.58497E-06,0.022727273,3.26901E-05,,,,,,,,,,
25/10/2021,W.P. Labuan,0,1,43,146,,,6.6,15,6.6,91771,0.916793207,39.42210789,1.67251E-06,0,0.001590917,,,,,,,,,,
26/10/2021,W.P. Labuan,3,0,46,82,,,7.6,30,4.6,91768,0.916763237,42.17110889,1.80038E-06,0.02173913,0.000893558,,,,,,,,,,
27/10/2021,W.P. Labuan,6,1,51,66,,,6.4,60,0.4,91762,0.916703297,46.75186813,1.36756E-06,0.431372549,0.000719252,,,,,,,,,,
28/10/2021,W.P. Labuan,12,22,41,44,,,4,55,-8,91750,0.916583417,37.57992008,1.06333E-06,0.097560976,0.000479564,,,,,,,,,,
29/10/2021,W.P. Labuan,11,4,48,48,,,3,5,-8,91739,0.916473526,43.99072927,6.81281E-07,0.083333333,0.000523223,,,,,,,,,,
30/10/2021,W.P. Labuan,1,4,45,25,,,6.6,40,5.6,91738,0.916463536,41.24085914,1.59876E-06,0.066666667,0.000272515,,,,,,,,,,
31/10/2021,W.P. Labuan,8,3,50,1,,,8.8,0,0.8,91730,0.916383616,45.81918082,1.91867E-06,0.12,1.09016E-05,,,,,,,,,,
01/11/2021,W.P. Labuan,0,6,44,68,,,10.8,0,10.8,91730,0.916383616,40.32087912,2.67584E-06,0.022727273,0.000741306,,,,,,,,,,
02/11/2021,W.P. Labuan,0,1,43,54,,,13.6,30,13.6,91730,0.916383616,39.4044955,3.44793E-06,0.023255814,0.000588684,,,,,,,,,,
03/11/2021,W.P. Labuan,6,1,48,53,,,13.4,95,7.4,91724,0.916323676,43.98353646,3.04355E-06,0.145833333,0.00057782,,,,,,,,,,
04/11/2021,W.P. Labuan,19,7,60,3,,,11,95,-8,91705,0.916133866,54.96803197,1.99916E-06,0.066666667,3.27136E-05,,,,,,,,,,
05/11/2021,W.P. Labuan,19,4,75,125,,,8.6,50,-10.4,91686,0.915944056,68.6958042,1.25065E-06,0.2,0.001363349,,,,,,,,,,
06/11/2021,W.P. Labuan,10,15,70,49,,,11.6,70,1.6,91676,0.915844156,64.10909091,1.80761E-06,0.085714286,0.000534491,,,,,,,,,,
07/11/2021,W.P. Labuan,14,6,78,53,,,10.4,25,-3.6,91662,0.915704296,71.42493506,1.45462E-06,0.051282051,0.000578211,,,,,,,,,,
08/11/2021,W.P. Labuan,5,4,79,24,,,11.8,35,6.8,91657,0.915654346,72.33669331,1.62963E-06,0.037974684,0.000261846,,,,,,,,,,
09/11/2021,W.P. Labuan,7,3,83,8,,,13.8,35,6.8,91650,0.915584416,75.99350649,1.81413E-06,0.060240964,8.72886E-05,,,,,,,,,,
10/11/2021,W.P. Labuan,7,5,85,7,,,14.8,125,7.8,91643,0.915514486,77.81873127,1.89996E-06,0.058823529,7.63834E-05,,,,,,,,,,
11/11/2021,W.P. Labuan,25,5,105,31,,,10.6,40,-14.4,91618,0.915264735,96.1027972,1.10188E-06,0.142857143,0.000338361,,,,,,,,,,
12/11/2021,W.P. Labuan,8,15,98,14,,,14.6,60,6.6,91610,0.915184815,89.68811189,1.62624E-06,0.214285714,0.000152822,,,,,,,,,,
13/11/2021,W.P. Labuan,12,21,89,15,,,15.8,85,3.8,91598,0.915064935,81.44077922,1.93812E-06,0.08988764,0.000163759,,,,,,,,,,
14/11/2021,W.P. Labuan,17,8,98,9,,,16.2,60,-0.8,91581,0.914895105,89.65972028,1.80503E-06,0.091836735,9.82737E-05,,,,,,,,,,
15/11/2021,W.P. Labuan,12,9,101,41,,,17.6,20,5.6,91569,0.914775225,92.3922977,1.90302E-06,0.04950495,0.00044775,,,,,,,,,,
16/11/2021,W.P. Labuan,4,5,100,42,,,19.6,140,15.6,91565,0.914735265,91.47352647,2.14056E-06,0.04,0.000458691,,,,,,,,,,
17/11/2021,W.P. Labuan,28,4,124,25,,,16,90,-12,91537,0.914455544,113.3924875,1.40962E-06,0.14516129,0.000273114,,,,,,,,,,
18/11/2021,W.P. Labuan,18,18,124,44,,,13.8,95,-4.2,91519,0.914275724,113.3701898,1.21604E-06,0.137096774,0.000480774,,,,,,,,,,
19/11/2021,W.P. Labuan,19,17,126,33,,,15.4,95,-3.6,91500,0.914085914,115.1748252,1.33576E-06,0.095238095,0.000360656,,,,,,,,,,
20/11/2021,W.P. Labuan,19,12,133,5,,,19.2,70,0.2,91481,0.913896104,121.5481818,1.57804E-06,0.097744361,5.46562E-05,,,,,,,,,,
21/11/2021,W.P. Labuan,14,13,134,3,,,21.8,50,7.8,91467,0.913756244,122.4433367,1.77864E-06,0.156716418,3.27987E-05,,,,,,,,,,
22/11/2021,W.P. Labuan,10,21,123,32,,,24.2,35,14.2,91457,0.913656344,112.3797303,2.15126E-06,0.024390244,0.000349891,,,,,,,,,,
23/11/2021,W.P. Labuan,7,3,127,22,,,25.4,135,18.4,91450,0.913586414,116.0254745,2.18699E-06,0.094488189,0.000240569,,,,,,,,,,
24/11/2021,W.P. Labuan,27,12,142,72,,,23.8,190,-3.2,91423,0.913316683,129.690969,1.8333E-06,0.133802817,0.000787548,,,,,,,,,,
25/11/2021,W.P. Labuan,38,19,161,10,,,16.6,135,-21.4,91385,0.912937063,146.9828671,1.12826E-06,0.118012422,0.000109427,,,,,,,,,,
26/11/2021,W.P. Labuan,27,19,169,28,,,15,110,-12,91358,0.912667333,154.2407792,9.71534E-07,0.118343195,0.000306487,,,,,,,,,,
27/11/2021,W.P. Labuan,22,20,171,10,,,11.6,65,-10.4,91336,0.912447552,156.0285315,7.42711E-07,0.14619883,0.000109486,,,,,,,,,,
28/11/2021,W.P. Labuan,13,25,159,0,,,10.2,95,-2.8,91323,0.912317682,145.0585115,7.02462E-07,0.075471698,0,,,,,,,,,,
29/11/2021,W.P. Labuan,19,12,166,11,,,11.6,10,-7.4,91304,0.912127872,151.4132268,7.6535E-07,0.036144578,0.000120477,,,,,,,,,,
30/11/2021,W.P. Labuan,2,6,161,15,,,13.4,95,11.4,91302,0.912107892,146.8493706,9.11588E-07,0.093167702,0.00016429,,,,,,,,,,
01/12/2021,W.P. Labuan,19,15,165,15,,,11.2,25,-7.8,91283,0.911918082,150.4664835,7.43608E-07,0.212121212,0.000164324,,,,,,,,,,
02/12/2021,W.P. Labuan,5,35,135,12,,,14.8,30,9.8,91278,0.911868132,123.1021978,1.20105E-06,0.22962963,0.000131467,,,,,,,,,,
03/12/2021,W.P. Labuan,6,31,110,14,,,16,130,10,91272,0.911808192,100.2989011,1.59364E-06,0.245454545,0.000153388,,,,,,,,,,
04/12/2021,W.P. Labuan,26,27,109,16,,,15,55,-11,91246,0.911548452,99.35878122,1.50817E-06,0.128440367,0.00017535,,,,,,,,,,
05/12/2021,W.P. Labuan,11,14,106,0,,,14.4,40,3.4,91235,0.911438561,96.61248751,1.489E-06,0.226415094,0,,,,,,,,,,
06/12/2021,W.P. Labuan,8,24,90,13,,,18,115,10,91227,0.911358641,82.02227772,2.19233E-06,0.055555556,0.000142502,,,,,,,,,,
07/12/2021,W.P. Labuan,23,5,108,31,,,17.6,60,-5.4,91204,0.911128871,98.40191808,1.7868E-06,0.092592593,0.000339897,,,,,,,,,,
08/12/2021,W.P. Labuan,12,10,110,23,,,16.8,105,4.8,91192,0.911008991,100.210989,1.67479E-06,0.127272727,0.000252215,,,,,,,,,,
09/12/2021,W.P. Labuan,21,14,117,19,,,15,40,-6,91171,0.910799201,106.5635065,1.40621E-06,0.05982906,0.0002084,,,,,,,,,,
10/12/2021,W.P. Labuan,8,7,117,8,,,16.2,130,8.2,91163,0.910719281,106.5541558,1.51883E-06,0.136752137,8.77549E-05,,,,,,,,,,
11/12/2021,W.P. Labuan,26,16,127,4,,,12.2,105,-13.8,91137,0.91045954,115.6283616,1.05405E-06,0.133858268,4.389E-05,,,,,,,,,,
12/12/2021,W.P. Labuan,21,17,131,0,,,10,40,-11,91116,0.91024975,119.2427173,8.37788E-07,0.038167939,0,,,,,,,,,,
13/12/2021,W.P. Labuan,8,5,134,10,,,10,60,2,91108,0.91016983,121.9627572,8.19103E-07,0,0.00010976,,,,,,,,,,
14/12/2021,W.P. Labuan,12,0,146,6,,,10,70,-2,91096,0.91004995,132.8672927,7.51879E-07,0.226027397,6.58646E-05,,,,,,,,,,
15/12/2021,W.P. Labuan,14,33,127,11,,,8.8,30,-5.2,91082,0.90991009,115.5585814,7.60758E-07,0.133858268,0.00012077,,,,,,,,,,
16/12/2021,W.P. Labuan,6,17,116,4,,,8.8,50,2.8,91076,0.90985015,105.5426174,8.32953E-07,0.206896552,4.39194E-05,,,,,,,,,,
17/12/2021,W.P. Labuan,10,24,102,7,,,8.2,40,-1.8,91066,0.90975025,92.79452547,8.8279E-07,0.088235294,7.68673E-05,,,,,,,,,,
18/12/2021,W.P. Labuan,8,9,101,2,,,8,60,0,91058,0.90967033,91.8767033,8.69862E-07,0.257425743,2.1964E-05,,,,,,,,,,
19/12/2021,W.P. Labuan,12,26,87,0,,,6.4,40,-5.6,91046,0.90955045,79.13088911,8.07979E-07,0,0,,,,,,,,,,
20/12/2021,W.P. Labuan,8,0,95,6,,,5.2,30,-2.8,91038,0.909470529,86.3997003,6.01253E-07,0.2,6.59065E-05,,,,,,,,,,
21/12/2021,W.P. Labuan,6,19,82,5,,,5.2,35,-0.8,91032,0.909410589,74.57166833,6.96619E-07,0.048780488,5.49257E-05,,,,,,,,,,
22/12/2021,W.P. Labuan,7,4,85,3,,,4,35,-3,91025,0.909340659,77.29395604,5.16988E-07,0.235294118,3.2958E-05,,,,,,,,,,
23/12/2021,W.P. Labuan,7,20,72,7,,,3.4,20,-3.6,91018,0.909270729,65.46749251,5.18823E-07,0.083333333,7.69079E-05,,,,,,,,,,
24/12/2021,W.P. Labuan,4,6,70,2,,,4,10,0,91014,0.909230769,63.64615385,6.27847E-07,0.142857143,2.19746E-05,,,,,,,,,,
25/12/2021,W.P. Labuan,2,10,62,0,,,5.6,30,3.6,91012,0.909210789,56.37106893,9.92425E-07,0.193548387,0,,,,,,,,,,
26/12/2021,W.P. Labuan,6,12,56,0,,,5.8,5,-0.2,91006,0.909150849,50.91244755,1.13807E-06,0.107142857,0,,,,,,,,,,
27/12/2021,W.P. Labuan,1,6,51,7,,,6.4,20,5.4,91005,0.909140859,46.36618382,1.37894E-06,0,7.69189E-05,,,,,,,,,,
28/12/2021,W.P. Labuan,4,0,55,8,,,8,35,4,91001,0.909100899,50.00054945,1.59838E-06,0.436363636,8.79111E-05,,,,,,,,,,
29/12/2021,W.P. Labuan,7,24,38,14,,,10,50,3,90994,0.909030969,34.54317682,2.89204E-06,0.131578947,0.000153856,,,,,,,,,,
30/12/2021,W.P. Labuan,10,5,43,16,,,9.2,35,-0.8,90984,0.908931069,39.08403596,2.35155E-06,0.093023256,0.000175855,,,,,,,,,,
31/12/2021,W.P. Labuan,7,4,46,5,,,10.4,20,3.4,90977,0.908861139,41.80761239,2.4851E-06,0.108695652,5.49589E-05,,,,,,,,,,
01/01/2021,W.P. Putrajaya,4,5,38,0,,,11.4,60,7.4,116096,0.999965547,37.99869078,2.58407E-06,0.078947368,0,,,,,,,,,,
02/01/2021,W.P. Putrajaya,12,3,47,0,,,12.4,85,0.4,116084,0.999862188,46.99352283,2.27275E-06,0.021276596,0,,,,,,,,,,
03/01/2021,W.P. Putrajaya,17,1,62,0,,,13,30,-4,116067,0.999715762,61.98237726,1.80652E-06,0.177419355,0,,,,,,,,,,
04/01/2021,W.P. Putrajaya,6,11,57,0,,,15.2,65,9.2,116061,0.999664083,56.98085271,2.29764E-06,0.052631579,0,,,,,,,,,,
05/01/2021,W.P. Putrajaya,13,3,67,0,,,14.6,45,1.6,116048,0.99955211,66.96999139,1.87776E-06,0.029850746,0,,,,,,,,,,
06/01/2021,W.P. Putrajaya,9,2,74,0,,,15.4,85,6.4,116039,0.999474591,73.96111972,1.79343E-06,0.040540541,0,,,,,,,,,,
07/01/2021,W.P. Putrajaya,17,3,88,0,,,19.2,100,2.2,116022,0.999328165,87.94087855,1.88052E-06,0.022727273,0,,,,,,,,,,
08/01/2021,W.P. Putrajaya,20,2,105,0,,,17.4,85,-2.6,116002,0.9991559,104.9113695,1.42855E-06,0.085714286,0,,,,,,,,,,
09/01/2021,W.P. Putrajaya,17,9,112,0,,,18.8,50,1.8,115985,0.999009475,111.8890612,1.44723E-06,0.053571429,0,,,,,,,,,,
10/01/2021,W.P. Putrajaya,10,6,116,0,,,21.6,65,11.6,115975,0.998923342,115.8751077,1.60558E-06,0,0,,,,,,,,,,
11/01/2021,W.P. Putrajaya,13,0,129,0,,,26,180,13,115962,0.99881137,128.8466667,1.73807E-06,0.069767442,0,,,,,,,,,,
12/01/2021,W.P. Putrajaya,36,9,156,0,,,23.4,55,-12.6,115926,0.998501292,155.7662016,1.29393E-06,0.019230769,0,,,,,,,,,,
13/01/2021,W.P. Putrajaya,11,3,163,0,,,24.2,120,13.2,115915,0.998406546,162.740267,1.28082E-06,0.061349693,0,,,,,,,,,,
14/01/2021,W.P. Putrajaya,24,10,177,0,,,24.6,120,0.6,115891,0.998199828,176.6813695,1.19926E-06,0.124293785,0,,,,,,,,,,
15/01/2021,W.P. Putrajaya,24,22,179,0,,,24.4,175,0.4,115867,0.997993109,178.6407666,1.17646E-06,0.067039106,0,,,,,,,,,,
16/01/2021,W.P. Putrajaya,35,12,202,0,,,24,115,-11,115832,0.997691645,201.5337123,1.02573E-06,0.064356436,0,,,,,,,,,,
17/01/2021,W.P. Putrajaya,23,13,212,0,,,27.2,75,4.2,115809,0.99749354,211.4686305,1.10787E-06,0.04245283,0,,,,,,,,,,
18/01/2021,W.P. Putrajaya,15,9,218,0,,,31.2,130,16.2,115794,0.997364341,217.4254264,1.23598E-06,0.137614679,0,,,,,,,,,,
19/01/2021,W.P. Putrajaya,26,30,214,0,,,33.6,115,7.6,115768,0.997140396,213.3880448,1.35624E-06,0.028037383,0,,,,,,,,,,
20/01/2021,W.P. Putrajaya,23,6,231,0,,,33.4,165,10.4,115745,0.996942291,230.2936693,1.2492E-06,0.064935065,0,,,,,,,,,,
21/01/2021,W.P. Putrajaya,33,15,249,0,,,29.8,195,-3.2,115712,0.996658053,248.1678553,1.03428E-06,0.120481928,0,,,,,,,,,,
22/01/2021,W.P. Putrajaya,39,30,258,0,,,25.8,175,-13.2,115673,0.996322136,257.0511111,8.64506E-07,0.050387597,0,,,,,,,,,,
23/01/2021,W.P. Putrajaya,35,13,280,0,,,20.8,190,-14.2,115638,0.996020672,278.8857881,6.42399E-07,0.078571429,0,,,,,,,,,,
24/01/2021,W.P. Putrajaya,38,22,296,0,,,16.4,110,-21.6,115600,0.995693368,294.7252369,4.79286E-07,0.047297297,0,,,,,,,,,,
25/01/2021,W.P. Putrajaya,22,14,304,0,,,14.4,75,-7.6,115578,0.995503876,302.6331783,4.09839E-07,0.115131579,0,,,,,,,,,,
26/01/2021,W.P. Putrajaya,15,35,284,0,,,12.6,95,-2.4,115563,0.995374677,282.6864083,3.83914E-07,0.066901408,0,,,,,,,,,,
27/01/2021,W.P. Putrajaya,19,19,284,0,,,10.8,50,-8.2,115544,0.995211025,282.6399311,3.29123E-07,0.169014085,0,,,,,,,,,,
28/01/2021,W.P. Putrajaya,10,48,246,0,,,10,80,0,115534,0.995124892,244.8007235,3.51848E-07,0.101626016,0,,,,,,,,,,
29/01/2021,W.P. Putrajaya,16,25,237,0,,,9.6,60,-6.4,115518,0.99498708,235.811938,3.5065E-07,0.092827004,0,,,,,,,,,,
30/01/2021,W.P. Putrajaya,12,22,227,0,,,11.2,30,-0.8,115506,0.994883721,225.8386047,4.27157E-07,0.22907489,0,,,,,,,,,,
31/01/2021,W.P. Putrajaya,6,52,181,0,,,11.2,50,5.2,115500,0.994832041,180.0645995,5.35744E-07,0.138121547,0,,,,,,,,,,
01/02/2021,W.P. Putrajaya,10,25,165,0,,,10.8,30,0.8,115490,0.994745909,164.1330749,5.66755E-07,0.127272727,0,,,,,,,,,,
02/02/2021,W.P. Putrajaya,6,21,150,0,,,11.4,70,5.4,115484,0.994694229,149.2041344,6.581E-07,0.113333333,0,,,,,,,,,,
03/02/2021,W.P. Putrajaya,14,17,147,0,,,10.2,100,-3.8,115470,0.994573643,146.2023256,6.00916E-07,0.088435374,0,,,,,,,,,,
04/02/2021,W.P. Putrajaya,20,13,154,0,,,8.2,30,-11.8,115450,0.994401378,153.1378122,4.61211E-07,0.038961039,0,,,,,,,,,,
05/02/2021,W.P. Putrajaya,6,6,154,0,,,7.8,40,1.8,115444,0.994349699,153.1298536,4.38735E-07,0.058441558,0,,,,,,,,,,
06/02/2021,W.P. Putrajaya,8,9,153,0,,,7.6,45,-0.4,115436,0.994280792,152.1249612,4.30309E-07,0.163398693,0,,,,,,,,,,
07/02/2021,W.P. Putrajaya,9,25,137,0,,,7,40,-2,115427,0.994203273,136.2058484,4.4266E-07,0.02189781,0,,,,,,,,,,
08/02/2021,W.P. Putrajaya,8,3,142,0,,,6,50,-2,115419,0.994134367,141.1670801,3.66088E-07,0.154929577,0,,,,,,,,,,
09/02/2021,W.P. Putrajaya,10,22,130,0,,,4.8,20,-5.2,115409,0.994048234,129.2262705,3.19932E-07,0.123076923,0,,,,,,,,,,
10/02/2021,W.P. Putrajaya,4,16,118,0,,,5.4,35,1.4,115405,0.994013781,117.2936262,3.9654E-07,0.13559322,0,,,,,,,,,,
11/02/2021,W.P. Putrajaya,7,16,109,0,,,5.2,30,-1.8,115398,0.993953488,108.3409302,4.13408E-07,0.036697248,0,,,,,,,,,,
12/02/2021,W.P. Putrajaya,6,4,111,0,,,4.4,15,-1.6,115392,0.993901809,110.3231008,3.43522E-07,0.054054054,0,,,,,,,,,,
13/02/2021,W.P. Putrajaya,3,6,108,0,,,5.2,20,2.2,115389,0.993875969,107.3386047,4.17268E-07,0.194444444,0,,,,,,,,,,
14/02/2021,W.P. Putrajaya,4,21,91,0,,,5,35,1,115385,0.993841516,90.43957795,4.76189E-07,0.120879121,0,,,,,,,,,,
15/02/2021,W.P. Putrajaya,7,11,87,0,,,6.2,30,-0.8,115378,0.993781223,86.45896641,6.1766E-07,0.195402299,0,,,,,,,,,,
16/02/2021,W.P. Putrajaya,6,17,76,0,,,6.4,10,0.4,115372,0.993729543,75.52344531,7.29904E-07,0.026315789,0,,,,,,,,,,
17/02/2021,W.P. Putrajaya,2,2,76,0,,,7.4,35,5.4,115370,0.993712317,75.52213609,8.43967E-07,0.157894737,0,,,,,,,,,,
18/02/2021,W.P. Putrajaya,7,12,71,0,,,6.8,15,-0.2,115363,0.993652024,70.54929371,8.30202E-07,0.169014085,0,,,,,,,,,,
19/02/2021,W.P. Putrajaya,3,12,62,0,,,6.4,65,3.4,115360,0.993626184,61.60482343,8.94815E-07,0.209677419,0,,,,,,,,,,
20/02/2021,W.P. Putrajaya,13,13,62,0,,,4.2,35,-8.8,115347,0.993514212,61.59788114,5.87288E-07,0.064516129,0,,,,,,,,,,
21/02/2021,W.P. Putrajaya,7,4,65,0,,,2.8,35,-4.2,115340,0.993453919,64.57450474,3.73478E-07,0.169230769,0,,,,,,,,,,
22/02/2021,W.P. Putrajaya,7,11,61,0,,,2.2,20,-4.8,115333,0.993393626,60.5970112,3.12708E-07,0.163934426,0,,,,,,,,,,
23/02/2021,W.P. Putrajaya,4,10,55,0,,,2,5,-2,115329,0.993359173,54.63475452,3.15303E-07,0.090909091,0,,,,,,,,,,
24/02/2021,W.P. Putrajaya,1,5,51,0,,,3,10,2,115328,0.99335056,50.66087855,5.10054E-07,0.098039216,0,,,,,,,,,,
25/02/2021,W.P. Putrajaya,2,5,48,0,,,2.8,0,0.8,115326,0.993333333,47.68,5.05813E-07,0.166666667,0,,,,,,,,,,
26/02/2021,W.P. Putrajaya,0,8,40,0,,,3.4,20,3.4,115326,0.993333333,39.73333333,7.37041E-07,0.075,0,,,,,,,,,,
27/02/2021,W.P. Putrajaya,4,3,41,0,,,4,15,0,115322,0.99329888,40.72525409,8.45988E-07,0.073170732,0,,,,,,,,,,
28/02/2021,W.P. Putrajaya,3,3,41,0,,,4.2,30,1.2,115319,0.99327304,40.72419466,8.8831E-07,0.195121951,0,,,,,,,,,,
01/03/2021,W.P. Putrajaya,6,8,39,0,,,3.4,5,-2.6,115313,0.993221361,38.73563307,7.56025E-07,0.102564103,0,,,,,,,,,,
02/03/2021,W.P. Putrajaya,1,4,36,0,,,3.6,15,2.6,115312,0.993212748,35.75565891,8.67212E-07,0.027777778,0,,,,,,,,,,
03/03/2021,W.P. Putrajaya,3,1,38,0,,,3.2,35,0.2,115309,0.993186908,37.7411025,7.30303E-07,0.026315789,0,,,,,,,,,,
04/03/2021,W.P. Putrajaya,7,1,44,0,,,2.4,20,-4.6,115302,0.993126615,43.69757106,4.73066E-07,0.022727273,0,,,,,,,,,,
05/03/2021,W.P. Putrajaya,4,1,47,0,,,1.6,10,-2.4,115298,0.993092162,46.67533161,2.95257E-07,0.212765957,0,,,,,,,,,,
06/03/2021,W.P. Putrajaya,2,10,39,0,,,1.6,10,-0.4,115296,0.993074935,38.72992248,3.55829E-07,0.051282051,0,,,,,,,,,,
07/03/2021,W.P. Putrajaya,2,2,39,0,,,2,5,0,115294,0.993057709,38.72925065,4.44794E-07,0.307692308,0,,,,,,,,,,
08/03/2021,W.P. Putrajaya,1,12,28,0,,,2.6,15,1.6,115293,0.993049096,27.80537468,8.05401E-07,0.25,0,,,,,,,,,,
09/03/2021,W.P. Putrajaya,3,7,24,0,,,2.4,0,-0.6,115290,0.993023256,23.83255814,8.67378E-07,0.041666667,0,,,,,,,,,,
10/03/2021,W.P. Putrajaya,0,1,23,0,,,2.6,10,2.6,115290,0.993023256,22.83953488,9.80514E-07,0.347826087,0,,,,,,,,,,
11/03/2021,W.P. Putrajaya,2,8,17,0,,,2.2,20,0.2,115288,0.993006029,16.8811025,1.12251E-06,0.117647059,0,,,,,,,,,,
12/03/2021,W.P. Putrajaya,4,2,19,0,,,2.4,20,-1.6,115284,0.992971576,18.86645995,1.09569E-06,0.105263158,0,,,,,,,,,,
13/03/2021,W.P. Putrajaya,4,2,21,0,,,1.6,10,-2.4,115280,0.992937123,20.85167959,6.60917E-07,0.142857143,0,,,,,,,,,,
14/03/2021,W.P. Putrajaya,2,3,20,0,,,1.4,5,-0.6,115278,0.992919897,19.85839793,6.07228E-07,0,0,,,,,,,,,,
15/03/2021,W.P. Putrajaya,1,0,21,0,,,1.2,0,0.2,115277,0.992911283,20.85113695,4.957E-07,0.047619048,0,,,,,,,,,,
16/03/2021,W.P. Putrajaya,0,1,20,0,,,1.8,25,1.8,115277,0.992911283,19.85822567,7.80728E-07,0.2,0,,,,,,,,,,
17/03/2021,W.P. Putrajaya,5,4,21,19,,,1.8,0,-3.2,115272,0.992868217,20.85023256,7.43583E-07,0,0.000164828,,,,,,,,,,
18/03/2021,W.P. Putrajaya,0,0,21,55,,,1.8,5,1.8,115272,0.992868217,20.85023256,7.43583E-07,0.142857143,0.000477132,,,,,,,,,,
19/03/2021,W.P. Putrajaya,1,3,19,19,,,2.8,0,1.8,115271,0.992859604,18.86433247,1.27845E-06,0.210526316,0.000164829,,,,,,,,,,
20/03/2021,W.P. Putrajaya,0,4,15,0,,,4.4,15,4.4,115271,0.992859604,14.89289406,2.54473E-06,0.2,0,,,,,,,,,,
21/03/2021,W.P. Putrajaya,3,3,15,0,,,4.2,25,1.2,115268,0.992833764,14.89250646,2.42912E-06,0.133333333,0,,,,,,,,,,
22/03/2021,W.P. Putrajaya,5,2,18,434,,,3.4,0,-1.6,115263,0.992790698,17.87023256,1.63876E-06,0,0.003765302,,,,,,,,,,
23/03/2021,W.P. Putrajaya,0,0,18,472,,,3.8,30,3.8,115263,0.992790698,17.87023256,1.83156E-06,0.055555556,0.004094983,,,,,,,,,,
24/03/2021,W.P. Putrajaya,6,1,23,480,,,2.8,40,-3.2,115257,0.992739018,22.83299742,1.05624E-06,0.217391304,0.004164606,,,,,,,,,,
25/03/2021,W.P. Putrajaya,8,5,26,541,,,1.4,10,-6.6,115249,0.992670112,25.80942291,4.67216E-07,0,0.004694184,,,,,,,,,,
26/03/2021,W.P. Putrajaya,2,0,28,234,,,1.6,5,-0.4,115247,0.992652885,27.79428079,4.95829E-07,0.035714286,0.002030422,,,,,,,,,,
27/03/2021,W.P. Putrajaya,1,1,28,1,,,1.6,10,0.6,115246,0.992644272,27.79403962,4.95834E-07,0.071428571,8.67709E-06,,,,,,,,,,
28/03/2021,W.P. Putrajaya,2,2,28,0,,,2.2,5,0.2,115244,0.992627046,27.79355728,6.81783E-07,0.035714286,0,,,,,,,,,,
29/03/2021,W.P. Putrajaya,1,1,28,287,,,3.4,5,2.4,115243,0.992618432,27.79331611,1.05367E-06,0,0.00249039,,,,,,,,,,
30/03/2021,W.P. Putrajaya,1,0,29,369,,,6.6,15,5.6,115242,0.992609819,28.78568475,1.97485E-06,0,0.003201958,,,,,,,,,,
31/03/2021,W.P. Putrajaya,3,0,32,402,,,7.6,5,4.6,115239,0.992583979,31.76268734,2.06093E-06,0.03125,0.003488402,,,,,,,,,,
01/04/2021,W.P. Putrajaya,1,1,32,387,,,8,25,7,115238,0.992575366,31.76241171,2.16942E-06,0.03125,0.003358267,,,,,,,,,,
02/04/2021,W.P. Putrajaya,5,1,36,92,,,7,35,2,115233,0.9925323,35.73116279,1.6874E-06,0.083333333,0.000798382,,,,,,,,,,
03/04/2021,W.P. Putrajaya,7,3,40,0,,,9.4,85,2.4,115226,0.992472007,39.69888028,2.03947E-06,0.1,0,,,,,,,,,,
04/04/2021,W.P. Putrajaya,17,4,53,0,,,7.2,40,-9.8,115209,0.992325581,52.59325581,1.17915E-06,0,0,,,,,,,,,,
05/04/2021,W.P. Putrajaya,8,0,61,341,,,7.6,15,-0.4,115201,0.992256675,60.52765719,1.0815E-06,0.016393443,0.002960044,,,,,,,,,,
06/04/2021,W.P. Putrajaya,3,1,63,210,,,9.2,0,6.2,115198,0.992230835,62.51054264,1.26766E-06,0.095238095,0.001822948,,,,,,,,,,
07/04/2021,W.P. Putrajaya,0,6,57,210,,,11,95,11,115198,0.992230835,56.55715762,1.67522E-06,0.140350877,0.001822948,,,,,,,,,,
08/04/2021,W.P. Putrajaya,19,8,68,6,,,8.6,30,-10.4,115179,0.992067183,67.46056848,1.09804E-06,0.029411765,5.20928E-05,,,,,,,,,,
09/04/2021,W.P. Putrajaya,6,2,72,0,,,9,50,3,115173,0.992015504,71.42511628,1.08532E-06,0.041666667,0,,,,,,,,,,
10/04/2021,W.P. Putrajaya,10,3,79,0,,,8.6,55,-1.4,115163,0.991929371,78.36242033,9.45275E-07,0.012658228,0,,,,,,,,,,
11/04/2021,W.P. Putrajaya,11,1,89,0,,,7.6,45,-3.4,115152,0.991834625,88.27328165,7.4157E-07,0,0,,,,,,,,,,
12/04/2021,W.P. Putrajaya,9,0,98,3,,,6.6,35,-2.4,115143,0.991757106,97.19219638,5.84898E-07,0.081632653,2.60546E-05,,,,,,,,,,
